"","REF_DATE","Type.of.crop","GEO","Average.farm.price..dollars.per.tonne.","Average.yield..kilograms.per.hectare.","Production..metric.tonnes.","Seeded.area..acres.","Seeded.area..hectares.","Total.farm.value..dollars."
"2158",1917,"Mixed grains","PE",48,1905,6100,7800,3200,292
"2159",1917,"Mixed grains","QC",65,1070,53300,122800,49700,3471
"2160",1917,"Mixed grains","SK",61,1615,25800,39500,16000,1580
"2161",1917,"Mustard seed","AB",NA,NA,0,NA,NA,NA
"2162",1917,"Mustard seed","BC",NA,NA,0,NA,NA,NA
"2163",1917,"Mustard seed","MB",NA,NA,0,NA,NA,NA
"2164",1917,"Mustard seed","NB",NA,NA,0,NA,NA,NA
"2165",1917,"Mustard seed","NL",NA,NA,0,NA,NA,NA
"2166",1917,"Mustard seed","NS",NA,NA,0,NA,NA,NA
"2167",1917,"Mustard seed","ON",NA,NA,0,NA,NA,NA
"2168",1917,"Mustard seed","PE",NA,NA,0,NA,NA,NA
"2169",1917,"Mustard seed","QC",NA,NA,0,NA,NA,NA
"2170",1917,"Mustard seed","SK",NA,NA,0,NA,NA,NA
"2171",1917,"Oats","AB",41,1295,1331000,2537900,1027000,54362
"2172",1917,"Oats","BC",58,2045,49900,60200,24400,2912
"2173",1917,"Oats","MB",43,1155,700000,1500000,607000,30401
"2174",1917,"Oats","NB",61,860,65950,190000,76900,4018
"2175",1917,"Oats","NL",NA,NA,0,NA,NA,NA
"2176",1917,"Oats","NS",60,1115,55500,123000,49800,3310
"2177",1917,"Oats","ON",47,1390,1512500,2687000,1087400,70614
"2178",1917,"Oats","PE",52,1230,99950,201000,81350,5186
"2179",1917,"Oats","QC",60,830,500700,1492700,604100,29869
"2180",1917,"Oats","SK",40,1040,1900000,4521600,1830000,76392
"2181",1917,"Peas, dry","AB",76,1065,850,1900,800,65
"2182",1917,"Peas, dry","BC",92,1700,850,1300,500,78
"2183",1917,"Peas, dry","MB",0,0,0,0,0,0
"2184",1917,"Peas, dry","NB",113,1000,150,400,150,17
"2185",1917,"Peas, dry","NL",NA,NA,0,NA,NA,NA
"2186",1917,"Peas, dry","NS",220,500,50,200,100,11
"2187",1917,"Peas, dry","ON",118,1125,57400,126000,51000,6775
"2188",1917,"Peas, dry","PE",40,1000,50,100,50,2
"2189",1917,"Peas, dry","QC",166,805,21700,66500,26900,3597
"2190",1917,"Peas, dry","SK",150,1090,1200,2600,1100,180
"2191",1917,"Rye, all","AB",59,1230,16000,30900,13000,950
"2192",1917,"Rye, all","BC",0,0,0,0,0,0
"2193",1917,"Rye, all","MB",65,1065,16000,37000,15000,1034
"2194",1917,"Rye, all","NB",0,0,0,0,0,0
"2195",1917,"Rye, all","NL",NA,NA,0,NA,NA,NA
"2196",1917,"Rye, all","NS",80,1000,100,300,100,8
"2197",1917,"Rye, all","ON",65,1115,30700,68000,27500,1980
"2198",1917,"Rye, all","PE",NA,NA,0,NA,NA,NA
"2199",1917,"Rye, all","QC",70,1055,9600,22400,9100,669
"2200",1917,"Rye, all","SK",65,1135,25000,53200,22000,1627
"2201",1917,"Rye, fall remaining","AB",NA,NA,0,NA,NA,NA
"2202",1917,"Rye, fall remaining","BC",NA,NA,0,NA,NA,NA
"2203",1917,"Rye, fall remaining","MB",NA,NA,0,NA,NA,NA
"2204",1917,"Rye, fall remaining","NB",NA,NA,0,NA,NA,NA
"2205",1917,"Rye, fall remaining","NL",NA,NA,0,NA,NA,NA
"2206",1917,"Rye, fall remaining","NS",NA,NA,0,NA,NA,NA
"2207",1917,"Rye, fall remaining","ON",NA,NA,0,NA,NA,NA
"2208",1917,"Rye, fall remaining","PE",NA,NA,0,NA,NA,NA
"2209",1917,"Rye, fall remaining","QC",NA,NA,0,NA,NA,NA
"2210",1917,"Rye, fall remaining","SK",NA,NA,0,NA,NA,NA
"2211",1917,"Rye, spring","AB",NA,NA,0,NA,NA,NA
"2212",1917,"Rye, spring","BC",NA,NA,0,NA,NA,NA
"2213",1917,"Rye, spring","MB",NA,NA,0,NA,NA,NA
"2214",1917,"Rye, spring","NB",NA,NA,0,NA,NA,NA
"2215",1917,"Rye, spring","NL",NA,NA,0,NA,NA,NA
"2216",1917,"Rye, spring","NS",NA,NA,0,NA,NA,NA
"2217",1917,"Rye, spring","ON",NA,NA,0,NA,NA,NA
"2218",1917,"Rye, spring","PE",NA,NA,0,NA,NA,NA
"2219",1917,"Rye, spring","QC",NA,NA,0,NA,NA,NA
"2220",1917,"Rye, spring","SK",NA,NA,0,NA,NA,NA
"2221",1917,"Soybeans","AB",NA,NA,0,NA,NA,NA
"2222",1917,"Soybeans","BC",NA,NA,0,NA,NA,NA
"2223",1917,"Soybeans","MB",NA,NA,0,NA,NA,NA
"2224",1917,"Soybeans","NB",NA,NA,0,NA,NA,NA
"2225",1917,"Soybeans","NL",NA,NA,0,NA,NA,NA
"2226",1917,"Soybeans","NS",NA,NA,0,NA,NA,NA
"2227",1917,"Soybeans","ON",NA,NA,0,NA,NA,NA
"2228",1917,"Soybeans","PE",NA,NA,0,NA,NA,NA
"2229",1917,"Soybeans","QC",NA,NA,0,NA,NA,NA
"2230",1917,"Soybeans","SK",NA,NA,0,NA,NA,NA
"2231",1917,"Sugar beets","AB",0,0,0,0,0,0
"2232",1917,"Sugar beets","BC",NA,NA,0,NA,NA,NA
"2233",1917,"Sugar beets","MB",NA,NA,0,NA,NA,NA
"2234",1917,"Sugar beets","NB",NA,NA,0,NA,NA,NA
"2235",1917,"Sugar beets","NL",NA,NA,0,NA,NA,NA
"2236",1917,"Sugar beets","NS",NA,NA,0,NA,NA,NA
"2237",1917,"Sugar beets","ON",0.74,18700,106700,14000,5700,794
"2238",1917,"Sugar beets","PE",NA,NA,0,NA,NA,NA
"2239",1917,"Sugar beets","QC",NA,NA,0,NA,NA,NA
"2240",1917,"Sugar beets","SK",NA,NA,0,NA,NA,NA
"2241",1917,"Sunflower seed","AB",NA,NA,0,NA,NA,NA
"2242",1917,"Sunflower seed","BC",NA,NA,0,NA,NA,NA
"2243",1917,"Sunflower seed","MB",NA,NA,0,NA,NA,NA
"2244",1917,"Sunflower seed","NB",NA,NA,0,NA,NA,NA
"2245",1917,"Sunflower seed","NL",NA,NA,0,NA,NA,NA
"2246",1917,"Sunflower seed","NS",NA,NA,0,NA,NA,NA
"2247",1917,"Sunflower seed","ON",NA,NA,0,NA,NA,NA
"2248",1917,"Sunflower seed","PE",NA,NA,0,NA,NA,NA
"2249",1917,"Sunflower seed","QC",NA,NA,0,NA,NA,NA
"2250",1917,"Sunflower seed","SK",NA,NA,0,NA,NA,NA
"2251",1917,"Tame hay","AB",1.2,3430,721000,524900,210000,8667
"2252",1917,"Tame hay","BC",1.99,4230,237000,137900,56000,4720
"2253",1917,"Tame hay","MB",1.26,2530,76000,79400,30000,956
"2254",1917,"Tame hay","NB",1.13,3590,825000,568000,230000,9354
"2255",1917,"Tame hay","NL",NA,NA,0,NA,NA,NA
"2256",1917,"Tame hay","NS",1.3,3700,811000,542000,219000,10580
"2257",1917,"Tame hay","ON",1.13,3850,4754000,3050000,1234000,53731
"2258",1917,"Tame hay","PE",1.4,3460,277000,197000,80000,3869
"2259",1917,"Tame hay","QC",1.06,3840,4603000,2965800,1200000,48595
"2260",1917,"Tame hay","SK",1.13,3170,349000,269800,110000,3945
"2261",1917,"Wheat, all","AB",64,1230,1442000,2897300,1172000,91941
"2262",1917,"Wheat, all","BC",73,1955,16800,21300,8600,1229
"2263",1917,"Wheat, all","MB",75,1125,1117000,2448900,991000,84144
"2264",1917,"Wheat, all","NB",82,815,5250,16000,6450,432
"2265",1917,"Wheat, all","NL",NA,NA,0,NA,NA,NA
"2266",1917,"Wheat, all","NS",86,1060,6950,16200,6550,597
"2267",1917,"Wheat, all","ON",77,1425,444000,769500,311700,34083
"2268",1917,"Wheat, all","PE",77,975,14200,36000,14550,1091
"2269",1917,"Wheat, all","QC",90,940,105700,277400,112300,9554
"2270",1917,"Wheat, all","SK",72,960,3209000,8273200,3348000,229967
"2271",1917,"Wheat, durum","AB",NA,NA,0,NA,NA,NA
"2272",1917,"Wheat, durum","BC",NA,NA,0,NA,NA,NA
"2273",1917,"Wheat, durum","MB",NA,NA,0,NA,NA,NA
"2274",1917,"Wheat, durum","NB",NA,NA,0,NA,NA,NA
"2275",1917,"Wheat, durum","NL",NA,NA,0,NA,NA,NA
"2276",1917,"Wheat, durum","NS",NA,NA,0,NA,NA,NA
"2277",1917,"Wheat, durum","ON",NA,NA,0,NA,NA,NA
"2278",1917,"Wheat, durum","PE",NA,NA,0,NA,NA,NA
"2279",1917,"Wheat, durum","QC",NA,NA,0,NA,NA,NA
"2280",1917,"Wheat, durum","SK",NA,NA,0,NA,NA,NA
"2281",1917,"Wheat, spring","AB",NA,NA,0,NA,NA,NA
"2282",1917,"Wheat, spring","BC",NA,NA,0,NA,NA,NA
"2283",1917,"Wheat, spring","MB",NA,NA,0,NA,NA,NA
"2284",1917,"Wheat, spring","NB",NA,NA,0,NA,NA,NA
"2285",1917,"Wheat, spring","NL",NA,NA,0,NA,NA,NA
"2286",1917,"Wheat, spring","NS",NA,NA,0,NA,NA,NA
"2287",1917,"Wheat, spring","ON",76,1315,60000,113000,45700,4583
"2288",1917,"Wheat, spring","PE",NA,NA,0,NA,NA,NA
"2289",1917,"Wheat, spring","QC",NA,NA,0,NA,NA,NA
"2290",1917,"Wheat, spring","SK",NA,NA,0,NA,NA,NA
"2291",1917,"Wheat, winter remaining","AB",NA,NA,0,NA,NA,NA
"2292",1917,"Wheat, winter remaining","BC",NA,NA,0,NA,NA,NA
"2293",1917,"Wheat, winter remaining","MB",NA,NA,0,NA,NA,NA
"2294",1917,"Wheat, winter remaining","NB",NA,NA,0,NA,NA,NA
"2295",1917,"Wheat, winter remaining","NL",NA,NA,0,NA,NA,NA
"2296",1917,"Wheat, winter remaining","NS",NA,NA,0,NA,NA,NA
"2297",1917,"Wheat, winter remaining","ON",77,1445,384000,NA,NA,29500
"2298",1917,"Wheat, winter remaining","PE",NA,NA,0,NA,NA,NA
"2299",1917,"Wheat, winter remaining","QC",NA,NA,0,NA,NA,NA
"2300",1917,"Wheat, winter remaining","SK",NA,NA,0,NA,NA,NA
"2301",1918,"Barley","AB",45,890,169000,470100,190000,7523
"2302",1918,"Barley","BC",67,1440,4600,7900,3200,307
"2303",1918,"Barley","MB",41,1365,609000,1103000,446000,24887
"2304",1918,"Barley","NB",71,1340,3550,6600,2650,253
"2305",1918,"Barley","NL",NA,NA,0,NA,NA,NA
"2306",1918,"Barley","NS",74,1605,7550,11600,4700,562
"2307",1918,"Barley","ON",49,1975,527900,660400,267300,25809
"2308",1918,"Barley","PE",58,1520,3500,5700,2300,203
"2309",1918,"Barley","QC",74,1295,99100,189200,76600,7373
"2310",1918,"Barley","SK",40,915,259000,699300,283000,10461
"2311",1918,"Beans, all dry (white and coloured)","AB",225,1335,400,800,300,90
"2312",1918,"Beans, all dry (white and coloured)","BC",153,1275,1400,2700,1100,214
"2313",1918,"Beans, all dry (white and coloured)","MB",NA,NA,0,NA,NA,NA
"2314",1918,"Beans, all dry (white and coloured)","NB",293,1045,2350,5500,2250,689
"2315",1918,"Beans, all dry (white and coloured)","NL",NA,NA,0,NA,NA,NA
"2316",1918,"Beans, all dry (white and coloured)","NS",269,1100,3900,8800,3550,1050
"2317",1918,"Beans, all dry (white and coloured)","ON",171,935,37800,100100,40500,6464
"2318",1918,"Beans, all dry (white and coloured)","PE",NA,NA,0,NA,NA,NA
"2319",1918,"Beans, all dry (white and coloured)","QC",210,1145,50800,109800,44450,10679
"2320",1918,"Beans, all dry (white and coloured)","SK",243,1145,400,900,350,97
"2321",1918,"Buckwheat","AB",NA,NA,0,NA,NA,NA
"2322",1918,"Buckwheat","BC",NA,NA,0,NA,NA,NA
"2323",1918,"Buckwheat","MB",NA,NA,0,NA,NA,NA
"2324",1918,"Buckwheat","NB",76,1110,32650,72500,29350,2477
"2325",1918,"Buckwheat","NL",NA,NA,0,NA,NA,NA
"2326",1918,"Buckwheat","NS",62,1245,9700,19300,7800,601
"2327",1918,"Buckwheat","ON",64,1105,100100,223700,90500,6427
"2328",1918,"Buckwheat","PE",66,1180,2650,5600,2250,176
"2329",1918,"Buckwheat","QC",81,1115,102550,227000,91900,8338
"2330",1918,"Buckwheat","SK",NA,NA,0,NA,NA,NA
"2331",1918,"Canola (rapeseed)","AB",NA,NA,0,NA,NA,NA
"2332",1918,"Canola (rapeseed)","BC",NA,NA,0,NA,NA,NA
"2333",1918,"Canola (rapeseed)","MB",NA,NA,0,NA,NA,NA
"2334",1918,"Canola (rapeseed)","NB",NA,NA,0,NA,NA,NA
"2335",1918,"Canola (rapeseed)","NL",NA,NA,0,NA,NA,NA
"2336",1918,"Canola (rapeseed)","NS",NA,NA,0,NA,NA,NA
"2337",1918,"Canola (rapeseed)","ON",NA,NA,0,NA,NA,NA
"2338",1918,"Canola (rapeseed)","PE",NA,NA,0,NA,NA,NA
"2339",1918,"Canola (rapeseed)","QC",NA,NA,0,NA,NA,NA
"2340",1918,"Canola (rapeseed)","SK",NA,NA,0,NA,NA,NA
"2341",1918,"Corn for grain","AB",NA,NA,0,NA,NA,NA
"2342",1918,"Corn for grain","BC",NA,NA,0,NA,NA,NA
"2343",1918,"Corn for grain","MB",NA,NA,0,NA,NA,NA
"2344",1918,"Corn for grain","NB",NA,NA,0,NA,NA,NA
"2345",1918,"Corn for grain","NL",NA,NA,0,NA,NA,NA
"2346",1918,"Corn for grain","NS",NA,NA,0,NA,NA,NA
"2347",1918,"Corn for grain","ON",68,4190,331000,195300,79000,22385
"2348",1918,"Corn for grain","PE",NA,NA,0,NA,NA,NA
"2349",1918,"Corn for grain","QC",83,1365,30200,54700,22100,2518
"2350",1918,"Corn for grain","SK",NA,NA,0,NA,NA,NA
"2351",1918,"Corn for silage","AB",1,13330,4000,700,300,40
"2352",1918,"Corn for silage","BC",1.13,22500,18000,2000,800,204
"2353",1918,"Corn for silage","MB",1.15,12400,62000,12300,5000,713
"2354",1918,"Corn for silage","NB",1.04,10710,15000,3500,1400,156
"2355",1918,"Corn for silage","NL",NA,NA,0,NA,NA,NA
"2356",1918,"Corn for silage","NS",0.99,21620,40000,4600,1850,396
"2357",1918,"Corn for silage","ON",0.63,23230,3578000,380900,154000,22601
"2358",1918,"Corn for silage","PE",1,1333,2000,400,150,20
"2359",1918,"Corn for silage","QC",0.82,16230,568000,86400,35000,4646
"2360",1918,"Corn for silage","SK",1.16,1267,57000,11200,4500,664
"2361",1918,"Flaxseed","AB",123,315,12200,95900,39000,1498
"2362",1918,"Flaxseed","BC",NA,NA,0,NA,NA,NA
"2363",1918,"Flaxseed","MB",124,630,27700,108000,44000,3437
"2364",1918,"Flaxseed","NB",NA,NA,0,NA,NA,NA
"2365",1918,"Flaxseed","NL",NA,NA,0,NA,NA,NA
"2366",1918,"Flaxseed","NS",NA,NA,0,NA,NA,NA
"2367",1918,"Flaxseed","ON",134,775,5000,15900,6450,670
"2368",1918,"Flaxseed","PE",NA,NA,0,NA,NA,NA
"2369",1918,"Flaxseed","QC",148,700,2100,7400,3000,310
"2370",1918,"Flaxseed","SK",122,315,106800,841000,340000,13036
"2371",1918,"Lentils","AB",NA,NA,0,NA,NA,NA
"2372",1918,"Lentils","BC",NA,NA,0,NA,NA,NA
"2373",1918,"Lentils","MB",NA,NA,0,NA,NA,NA
"2374",1918,"Lentils","NB",NA,NA,0,NA,NA,NA
"2375",1918,"Lentils","NL",NA,NA,0,NA,NA,NA
"2376",1918,"Lentils","NS",NA,NA,0,NA,NA,NA
"2377",1918,"Lentils","ON",NA,NA,0,NA,NA,NA
"2378",1918,"Lentils","PE",NA,NA,0,NA,NA,NA
"2379",1918,"Lentils","QC",NA,NA,0,NA,NA,NA
"2380",1918,"Lentils","SK",NA,NA,0,NA,NA,NA
"2381",1918,"Mixed grains","AB",56,1090,12300,28000,11300,692
"2382",1918,"Mixed grains","BC",54,1075,1400,3200,1300,76
"2383",1918,"Mixed grains","MB",50,1425,17500,30300,12300,882
"2384",1918,"Mixed grains","NB",61,1630,2850,4300,1750,175
"2385",1918,"Mixed grains","NL",NA,NA,0,NA,NA,NA
"2386",1918,"Mixed grains","NS",64,1820,4000,5400,2200,254
"2387",1918,"Mixed grains","ON",53,2235,560500,619400,250700,29824
"2388",1918,"Mixed grains","PE",51,2220,12200,13500,5500,623
"2389",1918,"Mixed grains","QC",72,1365,107100,194300,78600,7659
"2390",1918,"Mixed grains","SK",54,1055,10000,23400,9500,541
"2391",1918,"Mustard seed","AB",NA,NA,0,NA,NA,NA
"2392",1918,"Mustard seed","BC",NA,NA,0,NA,NA,NA
"2393",1918,"Mustard seed","MB",NA,NA,0,NA,NA,NA
"2394",1918,"Mustard seed","NB",NA,NA,0,NA,NA,NA
"2395",1918,"Mustard seed","NL",NA,NA,0,NA,NA,NA
"2396",1918,"Mustard seed","NS",NA,NA,0,NA,NA,NA
"2397",1918,"Mustard seed","ON",NA,NA,0,NA,NA,NA
"2398",1918,"Mustard seed","PE",NA,NA,0,NA,NA,NA
"2399",1918,"Mustard seed","QC",NA,NA,0,NA,NA,NA
"2400",1918,"Mustard seed","SK",NA,NA,0,NA,NA,NA
"2401",1918,"Oats","AB",47,865,930000,2651500,1073000,44036
"2402",1918,"Oats","BC",65,1515,23900,39000,15800,1550
"2403",1918,"Oats","MB",46,1210,840000,1714900,694000,38676
"2404",1918,"Oats","NB",63,1200,108750,224400,90800,6877
"2405",1918,"Oats","NL",NA,NA,0,NA,NA,NA
"2406",1918,"Oats","NS",69,1420,83350,145000,58700,5727
"2407",1918,"Oats","ON",50,1715,2031900,2924500,1183500,102212
"2408",1918,"Oats","PE",50,1310,90050,169700,68700,4535
"2409",1918,"Oats","QC",65,1040,812200,1932700,782100,52667
"2410",1918,"Oats","SK",45,820,1654000,4988500,2019000,75077
"2411",1918,"Peas, dry","AB",54,1250,1000,2000,800,54
"2412",1918,"Peas, dry","BC",108,1445,1300,2200,900,141
"2413",1918,"Peas, dry","MB",0,0,0,0,0,0
"2414",1918,"Peas, dry","NB",134,1000,1650,4100,1650,221
"2415",1918,"Peas, dry","NL",NA,NA,0,NA,NA,NA
"2416",1918,"Peas, dry","NS",118,1200,900,1800,750,106
"2417",1918,"Peas, dry","ON",82,1405,64800,113900,46100,5339
"2418",1918,"Peas, dry","PE",105,1000,200,500,200,21
"2419",1918,"Peas, dry","QC",152,1045,45300,107400,43450,6889
"2420",1918,"Peas, dry","SK",56,1355,2300,4300,1700,128
"2421",1918,"Rye, all","AB",55,1105,21000,47900,19000,1165
"2422",1918,"Rye, all","BC",87,2000,600,800,300,52
"2423",1918,"Rye, all","MB",55,1030,100000,240500,97000,5549
"2424",1918,"Rye, all","NB",71,1050,127,300,121,9
"2425",1918,"Rye, all","NL",NA,NA,0,NA,NA,NA
"2426",1918,"Rye, all","NS",70,1000,200,500,200,14
"2427",1918,"Rye, all","ON",61,1010,46100,112700,45600,2818
"2428",1918,"Rye, all","PE",NA,NA,0,NA,NA,NA
"2429",1918,"Rye, all","QC",83,1015,12000,29100,11800,991
"2430",1918,"Rye, all","SK",59,720,36000,123500,50000,2130
"2431",1918,"Rye, fall remaining","AB",NA,NA,0,NA,NA,NA
"2432",1918,"Rye, fall remaining","BC",NA,NA,0,NA,NA,NA
"2433",1918,"Rye, fall remaining","MB",NA,NA,0,NA,NA,NA
"2434",1918,"Rye, fall remaining","NB",NA,NA,0,NA,NA,NA
"2435",1918,"Rye, fall remaining","NL",NA,NA,0,NA,NA,NA
"2436",1918,"Rye, fall remaining","NS",NA,NA,0,NA,NA,NA
"2437",1918,"Rye, fall remaining","ON",NA,NA,0,NA,NA,NA
"2438",1918,"Rye, fall remaining","PE",NA,NA,0,NA,NA,NA
"2439",1918,"Rye, fall remaining","QC",NA,NA,0,NA,NA,NA
"2440",1918,"Rye, fall remaining","SK",NA,NA,0,NA,NA,NA
"2441",1918,"Rye, spring","AB",NA,NA,0,NA,NA,NA
"2442",1918,"Rye, spring","BC",NA,NA,0,NA,NA,NA
"2443",1918,"Rye, spring","MB",NA,NA,0,NA,NA,NA
"2444",1918,"Rye, spring","NB",NA,NA,0,NA,NA,NA
"2445",1918,"Rye, spring","NL",NA,NA,0,NA,NA,NA
"2446",1918,"Rye, spring","NS",NA,NA,0,NA,NA,NA
"2447",1918,"Rye, spring","ON",NA,NA,0,NA,NA,NA
"2448",1918,"Rye, spring","PE",NA,NA,0,NA,NA,NA
"2449",1918,"Rye, spring","QC",NA,NA,0,NA,NA,NA
"2450",1918,"Rye, spring","SK",NA,NA,0,NA,NA,NA
"2451",1918,"Soybeans","AB",NA,NA,0,NA,NA,NA
"2452",1918,"Soybeans","BC",NA,NA,0,NA,NA,NA
"2453",1918,"Soybeans","MB",NA,NA,0,NA,NA,NA
"2454",1918,"Soybeans","NB",NA,NA,0,NA,NA,NA
"2455",1918,"Soybeans","NL",NA,NA,0,NA,NA,NA
"2456",1918,"Soybeans","NS",NA,NA,0,NA,NA,NA
"2457",1918,"Soybeans","ON",NA,NA,0,NA,NA,NA
"2458",1918,"Soybeans","PE",NA,NA,0,NA,NA,NA
"2459",1918,"Soybeans","QC",NA,NA,0,NA,NA,NA
"2460",1918,"Soybeans","SK",NA,NA,0,NA,NA,NA
"2461",1918,"Sugar beets","AB",0,0,0,0,0,0
"2462",1918,"Sugar beets","BC",NA,NA,0,NA,NA,NA
"2463",1918,"Sugar beets","MB",NA,NA,0,NA,NA,NA
"2464",1918,"Sugar beets","NB",NA,NA,0,NA,NA,NA
"2465",1918,"Sugar beets","NL",NA,NA,0,NA,NA,NA
"2466",1918,"Sugar beets","NS",NA,NA,0,NA,NA,NA
"2467",1918,"Sugar beets","ON",1.13,22400,163300,18000,7300,1845
"2468",1918,"Sugar beets","PE",NA,NA,0,NA,NA,NA
"2469",1918,"Sugar beets","QC",NA,NA,0,NA,NA,NA
"2470",1918,"Sugar beets","SK",NA,NA,0,NA,NA,NA
"2471",1918,"Sunflower seed","AB",NA,NA,0,NA,NA,NA
"2472",1918,"Sunflower seed","BC",NA,NA,0,NA,NA,NA
"2473",1918,"Sunflower seed","MB",NA,NA,0,NA,NA,NA
"2474",1918,"Sunflower seed","NB",NA,NA,0,NA,NA,NA
"2475",1918,"Sunflower seed","NL",NA,NA,0,NA,NA,NA
"2476",1918,"Sunflower seed","NS",NA,NA,0,NA,NA,NA
"2477",1918,"Sunflower seed","ON",NA,NA,0,NA,NA,NA
"2478",1918,"Sunflower seed","PE",NA,NA,0,NA,NA,NA
"2479",1918,"Sunflower seed","QC",NA,NA,0,NA,NA,NA
"2480",1918,"Sunflower seed","SK",NA,NA,0,NA,NA,NA
"2481",1918,"Tame hay","AB",1.81,2030,406000,493300,200000,7352
"2482",1918,"Tame hay","BC",3.65,4570,233000,126700,51000,8515
"2483",1918,"Tame hay","MB",1.8,2470,74000,77600,30000,1330
"2484",1918,"Tame hay","NB",1.69,3360,1008000,740600,300000,16998
"2485",1918,"Tame hay","NL",NA,NA,0,NA,NA,NA
"2486",1918,"Tame hay","NS",2.2,3250,797000,605500,245000,17560
"2487",1918,"Tame hay","ON",1.81,3050,4469000,3614000,1463000,81039
"2488",1918,"Tame hay","PE",1.56,3370,303000,222700,90000,4733
"2489",1918,"Tame hay","QC",1.74,3360,6177000,4537400,1836000,107207
"2490",1918,"Tame hay","SK",1.33,2590,337000,322100,130000,4490
"2491",1918,"Wheat, all","AB",71,410,646000,3892500,1575000,45604
"2492",1918,"Wheat, all","BC",77,1520,22200,36200,14600,1710
"2493",1918,"Wheat, all","MB",76,1085,1312000,2983700,1207000,99274
"2494",1918,"Wheat, all","NB",85,1275,25600,49500,20050,2184
"2495",1918,"Wheat, all","NL",NA,NA,0,NA,NA,NA
"2496",1918,"Wheat, all","NS",87,1495,19800,32700,13250,1718
"2497",1918,"Wheat, all","ON",76,1435,414800,714000,289200,31401
"2498",1918,"Wheat, all","PE",81,1340,16500,30400,12300,1344
"2499",1918,"Wheat, all","QC",84,1160,171700,365700,148000,14382
"2500",1918,"Wheat, all","SK",73,670,2517000,9249300,3743000,184061
"2501",1918,"Wheat, durum","AB",NA,NA,0,NA,NA,NA
"2502",1918,"Wheat, durum","BC",NA,NA,0,NA,NA,NA
"2503",1918,"Wheat, durum","MB",NA,NA,0,NA,NA,NA
"2504",1918,"Wheat, durum","NB",NA,NA,0,NA,NA,NA
"2505",1918,"Wheat, durum","NL",NA,NA,0,NA,NA,NA
"2506",1918,"Wheat, durum","NS",NA,NA,0,NA,NA,NA
"2507",1918,"Wheat, durum","ON",NA,NA,0,NA,NA,NA
"2508",1918,"Wheat, durum","PE",NA,NA,0,NA,NA,NA
"2509",1918,"Wheat, durum","QC",NA,NA,0,NA,NA,NA
"2510",1918,"Wheat, durum","SK",NA,NA,0,NA,NA,NA
"2511",1918,"Wheat, spring","AB",NA,NA,0,NA,NA,NA
"2512",1918,"Wheat, spring","BC",NA,NA,0,NA,NA,NA
"2513",1918,"Wheat, spring","MB",NA,NA,0,NA,NA,NA
"2514",1918,"Wheat, spring","NB",NA,NA,0,NA,NA,NA
"2515",1918,"Wheat, spring","NL",NA,NA,0,NA,NA,NA
"2516",1918,"Wheat, spring","NS",NA,NA,0,NA,NA,NA
"2517",1918,"Wheat, spring","ON",75,1565,222800,351400,142200,16638
"2518",1918,"Wheat, spring","PE",NA,NA,0,NA,NA,NA
"2519",1918,"Wheat, spring","QC",NA,NA,0,NA,NA,NA
"2520",1918,"Wheat, spring","SK",NA,NA,0,NA,NA,NA
"2521",1918,"Wheat, winter remaining","AB",NA,NA,0,NA,NA,NA
"2522",1918,"Wheat, winter remaining","BC",NA,NA,0,NA,NA,NA
"2523",1918,"Wheat, winter remaining","MB",NA,NA,0,NA,NA,NA
"2524",1918,"Wheat, winter remaining","NB",NA,NA,0,NA,NA,NA
"2525",1918,"Wheat, winter remaining","NL",NA,NA,0,NA,NA,NA
"2526",1918,"Wheat, winter remaining","NS",NA,NA,0,NA,NA,NA
"2527",1918,"Wheat, winter remaining","ON",77,1305,192000,NA,NA,14763
"2528",1918,"Wheat, winter remaining","PE",NA,NA,0,NA,NA,NA
"2529",1918,"Wheat, winter remaining","QC",NA,NA,0,NA,NA,NA
"2530",1918,"Wheat, winter remaining","SK",NA,NA,0,NA,NA,NA
"2531",1919,"Barley","AB",50,1370,230000,414200,168000,11513
"2532",1919,"Barley","BC",84,1785,7500,10500,4200,630
"2533",1919,"Barley","MB",54,1030,373000,893900,362000,20137
"2534",1919,"Barley","NB",62,1425,6200,10700,4350,385
"2535",1919,"Barley","NL",NA,NA,0,NA,NA,NA
"2536",1919,"Barley","NS",81,1675,9450,13900,5650,768
"2537",1919,"Barley","ON",60,1240,286000,569200,230300,17215
"2538",1919,"Barley","PE",64,1565,3600,5600,2300,230
"2539",1919,"Barley","QC",75,1225,116400,234900,95100,8764
"2540",1919,"Barley","SK",50,980,195000,492600,199000,9689
"2541",1919,"Beans, all dry (white and coloured)","AB",140,665,200,700,300,28
"2542",1919,"Beans, all dry (white and coloured)","BC",136,1145,800,1700,700,109
"2543",1919,"Beans, all dry (white and coloured)","MB",NA,NA,0,NA,NA,NA
"2544",1919,"Beans, all dry (white and coloured)","NB",192,1115,2900,6400,2600,556
"2545",1919,"Beans, all dry (white and coloured)","NL",NA,NA,0,NA,NA,NA
"2546",1919,"Beans, all dry (white and coloured)","NS",236,840,2350,6900,2800,554
"2547",1919,"Beans, all dry (white and coloured)","ON",133,840,7800,22900,9300,1039
"2548",1919,"Beans, all dry (white and coloured)","PE",NA,NA,0,NA,NA,NA
"2549",1919,"Beans, all dry (white and coloured)","QC",166,1325,23200,43200,17500,3856
